"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_PG0001","ACCT_PG0002","ACCT_PP0037","ACCT_PP0038","ACCT_PP0039","ACCT_PP0040","ACCT_PP0041","ACCT_PP0042","ACCT_PP0043","ACCT_PP0044","ACCT_PP0045","ACCT_PP0046","ACCT_PP0047","ACCT_PP0048","ACCT_PP0049","ACCT_PP0050","ACCT_PP0051","ACCT_PP0052","ACCT_PP0053","ACCT_PP0054","ACCT_PP0055","ACCT_PP0056","ACCT_PP0057","ACCT_PR0001","ACCT_PR0002","ACCT_PR0003","ACCT_PR0004","ACCT_PS0001","ACCT_PS0002","ACCT_PS0003","ACCT_PS0004","ACCT_PS0005","ACCT_PS0006","ACCT_PS0007","ACCT_PS0007A"
17665,12/31/2023 0:00:00,9307,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","1","0","0","0","0","0","0",""
17675,12/31/2023 0:00:00,9315,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17679,12/31/2023 0:00:00,9317,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17681,12/31/2023 0:00:00,9318,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17687,12/31/2023 0:00:00,9323,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17691,12/31/2023 0:00:00,9325,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17697,12/31/2023 0:00:00,9330,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17715,12/31/2023 0:00:00,9339,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17733,12/31/2023 0:00:00,9349,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17752,12/31/2023 0:00:00,9364,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17793,12/31/2023 0:00:00,9388,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17831,12/31/2023 0:00:00,9407,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17841,12/31/2023 0:00:00,9412,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17847,12/31/2023 0:00:00,9415,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
17849,12/31/2023 0:00:00,9416,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17861,12/31/2023 0:00:00,9421,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17865,12/31/2023 0:00:00,9423,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17878,12/31/2023 0:00:00,9431,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17885,12/31/2023 0:00:00,9434,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17891,12/31/2023 0:00:00,9439,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17914,12/31/2023 0:00:00,9454,"549300NWYTCEH9RSSW54","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023  5:00AM","1","0","0","1","0","1","0",""
17953,12/31/2023 0:00:00,9468,"","Combination","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17955,12/31/2023 0:00:00,9469,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
17969,12/31/2023 0:00:00,9476,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
17990,12/31/2023 0:00:00,9484,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","0","0","0","0",""
17999,12/31/2023 0:00:00,9488,"","Combination","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18013,12/31/2023 0:00:00,9494,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18022,12/31/2023 0:00:00,9496,"549300GCNN38YBSHN374","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2023  5:00AM","0","1","0","0","0","0","0",""
18067,12/31/2023 0:00:00,9521,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18068,12/31/2023 0:00:00,9522,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18090,12/31/2023 0:00:00,9531,"549300U3EW900YTMU158","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
18142,12/31/2023 0:00:00,9555,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18144,12/31/2023 0:00:00,9557,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","1","0","0","0",""
18150,12/31/2023 0:00:00,9560,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","0","0","0","0","0","0","0",""
18172,12/31/2023 0:00:00,9568,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18175,12/31/2023 0:00:00,9571,"549300ELQB8TS88JEE06","Automated","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Nov 13 2023  5:00AM","1","1","0","0","0","0","0",""
18181,12/31/2023 0:00:00,9573,"549300S0KDQNIC08M074","Automated","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 28 2023  5:00AM","1","1","0","0","0","0","0",""
18192,12/31/2023 0:00:00,9580,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18195,12/31/2023 0:00:00,9582,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","1","0",""
18204,12/31/2023 0:00:00,9587,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","1","1","0","0","0","0","0",""
18218,12/31/2023 0:00:00,9592,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18234,12/31/2023 0:00:00,9602,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18238,12/31/2023 0:00:00,9605,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18242,12/31/2023 0:00:00,9607,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
18254,12/31/2023 0:00:00,9613,"","Manual","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18271,12/31/2023 0:00:00,9619,"5493006R3KP9HJOA7613","Automated","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 19 2024  5:00AM","0","1","0","0","0","0","0",""
18273,12/31/2023 0:00:00,9620,"","Combination","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","","1","1","0","0","0","0","0",""
18297,12/31/2023 0:00:00,9632,"549300MRP46SVQMWO81","Automated","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  5:00AM","1","1","1","0","0","0","0",""
18301,12/31/2023 0:00:00,9635,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18312,12/31/2023 0:00:00,9638,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18336,12/31/2023 0:00:00,9648,"","Combination","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","1","0","0","0",""
18343,12/31/2023 0:00:00,9653,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18353,12/31/2023 0:00:00,9659,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18393,12/31/2023 0:00:00,9677,"","Combination","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
18405,12/31/2023 0:00:00,9683,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18409,12/31/2023 0:00:00,9687,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18422,12/31/2023 0:00:00,9696,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18423,12/31/2023 0:00:00,9697,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18446,12/31/2023 0:00:00,9714,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18454,12/31/2023 0:00:00,9719,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18462,12/31/2023 0:00:00,9725,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18473,12/31/2023 0:00:00,9730,"25490091LXRCWGWGZ525","Combination","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 23 2024  6:00AM","1","0","0","0","0","0","0",""
18474,12/31/2023 0:00:00,9731,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18515,12/31/2023 0:00:00,9752,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","0","0","0","0",""
18528,12/31/2023 0:00:00,9756,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18550,12/31/2023 0:00:00,9771,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","","0","1","0","0","0","0","0",""
18559,12/31/2023 0:00:00,9776,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","1","core processor - Fiserv"
18562,12/31/2023 0:00:00,9778,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18574,12/31/2023 0:00:00,9786,"","Combination","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar 31 2024  6:00AM","1","1","0","0","0","0","0",""
18582,12/31/2023 0:00:00,9790,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18616,12/31/2023 0:00:00,9811,"549300C04W4R4VGWRT26","Combination","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","0","1","0","0","0","0","0",""
18623,12/31/2023 0:00:00,9817,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
18628,12/31/2023 0:00:00,9819,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18635,12/31/2023 0:00:00,9822,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","0","0","0","0","0","0",""
18649,12/31/2023 0:00:00,9830,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","1","0",""
18651,12/31/2023 0:00:00,9832,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18708,12/31/2023 0:00:00,9854,"549300QD5CQZ9PPP5B09","Combination","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Mar  1 2023  8:00AM","1","0","0","0","0","0","0",""
18710,12/31/2023 0:00:00,9856,"549300I7SKMG274G2Y20","Automated","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 21 2022  5:00AM","1","1","0","0","0","1","0",""
18716,12/31/2023 0:00:00,9859,"","Combination","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","1","1","0","0","0","0","0",""
18749,12/31/2023 0:00:00,9875,"","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18759,12/31/2023 0:00:00,9880,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18765,12/31/2023 0:00:00,9883,"254900CXHYTQMHXRX530","Manual","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 17 2023  5:00AM","0","1","0","0","0","0","0",""
18775,12/31/2023 0:00:00,9889,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18800,12/31/2023 0:00:00,9899,"549300VYEO55JM1VUZ93","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Jan 11 2024  5:00AM","1","0","0","0","0","0","0",""
18814,12/31/2023 0:00:00,9905,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18816,12/31/2023 0:00:00,9906,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18823,12/31/2023 0:00:00,9909,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18857,12/31/2023 0:00:00,9923,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18858,12/31/2023 0:00:00,9924,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18861,12/31/2023 0:00:00,9926,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18868,12/31/2023 0:00:00,9928,"0000000","Automated","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","0","1","0","0","0","0","0",""
18882,12/31/2023 0:00:00,9936,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18917,12/31/2023 0:00:00,9950,"549300DNWSJUNAWUM003","Combination","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 15 2023  5:00AM","1","1","0","0","0","0","0",""
18935,12/31/2023 0:00:00,9961,"","Combination","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","0","0","0","0",""
18948,12/31/2023 0:00:00,9967,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18950,12/31/2023 0:00:00,9969,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18962,12/31/2023 0:00:00,9973,"","Automated","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
18964,12/31/2023 0:00:00,9974,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
18965,12/31/2023 0:00:00,9975,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","1","0","1","0","0","0",""
19017,12/31/2023 0:00:00,10002,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
19027,12/31/2023 0:00:00,10007,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
19045,12/31/2023 0:00:00,10017,"","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0",""
19047,12/31/2023 0:00:00,10019,"","Manual","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
19085,12/31/2023 0:00:00,10040,"549300P3STF5YYEJYO93","Manual","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 24 2023  5:00AM","0","1","0","1","0","1","0",""
19116,12/31/2023 0:00:00,10057,"549300B5RA7BRG1R272","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","Feb 16 2023  5:00AM","1","1","0","0","0","0","0",""
19131,12/31/2023 0:00:00,10067,"","Combination","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","1","0","0","0","0","0",""
